,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
364,CHEMBL3962025,9.4,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(C(O)CO)cc34)c2)cc1,8.0268721464003,487.18556889999996,8,5,2.6274000000000006,True
365,CHEMBL485186,9.5,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C4CC4)CC3)n2)cc1,8.022276394711152,478.2263285800001,8,3,4.035820000000003,True
366,CHEMBL3675478,9.6,nM,NCC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,8.017728766960431,321.158960228,5,3,2.2306999999999997,True
367,CHEMBL3685279,9.8,nM,COc1cccc(OC)c1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.008773924307505,457.1750042160001,7,3,3.6103000000000014,True
369,CHEMBL270755,10.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NCC5CC5)cccc4c3)c2cc1OC,8.0,428.173607248,5,1,5.337300000000004,True
370,CHEMBL1079713,10.0,nM,Clc1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.0,421.08764219200003,7,3,5.0142000000000015,True
371,CHEMBL465793,10.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,8.0,459.18075829200006,7,3,6.145700000000004,True
372,CHEMBL1078906,10.0,nM,c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.0,386.131365576,6,3,4.965800000000003,True
373,CHEMBL516003,10.0,nM,O=C(Nc1ccccc1F)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,8.0,435.181901164,5,4,3.5683000000000016,True
374,CHEMBL522214,10.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCOCC1,8.0,425.21753772400007,6,4,2.085699999999999,True
375,CHEMBL4516793,10.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,8.0,480.2273741360001,6,2,3.7627000000000024,True
377,CHEMBL2163389,10.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCCCC5)C4)cc3)nn3cccc23)n[nH]1,8.0,559.2477922960001,9,3,3.9285200000000025,True
378,CHEMBL3353344,10.0,nM,Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)c(C)n1,8.0,406.179361324,3,2,5.122540000000003,True
379,CHEMBL2063463,10.0,nM,Nc1ncnn2ccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(Cl)c4)c3)c12,8.0,435.12105049599995,6,4,3.5389000000000017,True
380,CHEMBL3322584,10.2,nM,COc1ccc(-c2c[nH]cc(C(=O)Nc3ccc4c(c3)NC(=O)/C4=C\c3ccc[nH]3)c2=O)cc1,7.991399828238082,452.14845512,4,4,4.123600000000001,True
381,CHEMBL3329682,10.5,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN(C)C)c2C)c(F)c1,7.978810700930062,562.233996312,6,5,3.525240000000003,True
382,CHEMBL2170414,10.7,nM,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,7.97061622231479,357.07926593600007,5,3,3.8552000000000017,True
383,CHEMBL3322581,10.7,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)ccc32)c(C)c1C(=O)O,7.97061622231479,512.1495979919999,5,4,4.364740000000002,True
385,CHEMBL4277642,11.0,nM,CCCNS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,7.958607314841775,427.13479628000005,5,5,2.5312,True
386,CHEMBL3393473,11.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)ccc3[nH]2)o1,7.958607314841775,492.1267543720001,7,3,5.515500000000004,True
387,CHEMBL3680387,11.0,nM,CN(CCO)c1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,7.958607314841775,471.20188766000007,8,4,2.4166,True
388,CHEMBL484006,11.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C(C)(C)C)CC3)n2)cc1,7.958607314841775,494.2576287080001,8,3,4.671920000000004,True
389,CHEMBL2029903,11.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C(N)=O)n(C5CCCC5)c4n3)cn2C)CC1,7.958607314841775,450.24917220000003,8,2,2.1149999999999993,True
390,CHEMBL3670439,11.0,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc2ccccc12,7.958607314841775,342.148061196,4,2,4.0550000000000015,True
391,CHEMBL3680518,11.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(CN5CCCC5)cc4)c3)ncnc12,7.958607314841775,480.22737413600004,6,3,4.188900000000003,True
393,CHEMBL1979883,11.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,7.958607314841775,455.1779814200001,5,3,5.411020000000003,True
394,CHEMBL3646210,11.21,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](C)O)c5)cnc(N)c34)cc2)c1,7.950394387405026,498.18379507200007,7,4,5.742220000000005,True
395,CHEMBL4525614,11.3,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccccc4O)n3)cc2)CC(C)(C)N1[O],7.94692155651658,520.23084206,9,4,4.674500000000003,True
396,CHEMBL2163400,11.9,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H]([S+]([O-])C(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,7.924453038607469,552.208964264,9,3,4.215620000000003,True
397,CHEMBL2071217,12.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(Cc4ccccc4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.920818753952375,435.157436004,7,3,3.2063000000000006,True
398,CHEMBL5200042,12.0,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccn[nH]1,7.920818753952375,493.1991243860001,9,3,5.690520000000006,True
399,CHEMBL3957869,12.0,nM,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.920818753952375,443.23212516800004,5,3,4.339400000000003,True
400,CHEMBL3393481,12.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccnc3[nH]2)o1,7.920818753952375,475.13142515200013,8,3,4.771400000000003,True
401,CHEMBL2071276,12.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn([C@@H]4CCCNC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.920818753952375,428.18398510000003,8,4,2.0824999999999996,True
402,CHEMBL2071275,12.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C4CCNCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.920818753952375,428.18398510000003,8,4,2.0824999999999996,True
403,CHEMBL3393497,12.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,7.920818753952375,468.17975524800005,6,3,5.424500000000004,True
404,CHEMBL3685246,12.0,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CCCCO)cc34)c2)cc1,7.920818753952375,499.221954408,7,4,3.9167000000000023,True
405,CHEMBL3675379,12.0,nM,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ccnc12,7.920818753952375,345.108896728,3,2,3.9646000000000017,True
406,CHEMBL2063447,12.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,7.920818753952375,469.136174096,5,4,5.002800000000002,True
407,CHEMBL2063453,12.0,nM,Nc1nsc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,7.920818753952375,485.113330476,5,4,5.471300000000003,True
408,CHEMBL2012398,12.0,nM,Cn1cc(Nc2ncc3cnn([C@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.920818753952375,365.196408356,7,2,2.7584999999999997,True
409,CHEMBL2022968,12.4,nM,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,7.906578314837764,515.1870218800001,8,2,3.6149000000000022,True
410,CHEMBL3685253,13.0,nM,COc1ccc(C(=O)Nc2cccc(CN(C)c3ncnc4c(C(N)=O)cccc34)c2)cc1,7.886056647693163,441.180089596,6,2,3.6260000000000012,True
411,CHEMBL2023221,13.0,nM,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,7.886056647693163,431.14159591200007,5,4,4.857520000000003,True
412,CHEMBL2011941,13.0,nM,O=C(NCCCNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12)C1CCC1,7.886056647693163,554.20048646,6,3,4.970400000000005,True
413,CHEMBL2163407,13.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OCCO)C4)cc3)nn3cccc23)n[nH]1,7.886056647693163,508.20050775600004,10,4,2.67732,True
414,CHEMBL3680451,13.0,nM,CNCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.886056647693163,470.206638692,7,4,3.191300000000001,True
415,CHEMBL3680410,13.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCCO)c4)c3)ncnc12,7.886056647693163,471.19065428,7,4,3.354300000000002,True
416,CHEMBL2380846,13.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cn1)c1ccccc1,7.886056647693163,407.13822478400004,5,3,4.467200000000002,True
417,CHEMBL4114812,13.0,nM,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4c[nH]c5ncccc45)C3)ncnc12,7.886056647693163,441.1913229760001,7,4,3.1152000000000006,True
418,CHEMBL3685225,13.0,nM,COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1,7.886056647693163,469.17500421600005,6,4,3.305600000000001,True
419,CHEMBL3675381,13.0,nM,NC(=O)c1cc(N)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,7.886056647693163,395.07607237600007,5,3,3.5952,True
420,CHEMBL4440053,13.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5C[C@@H](C)N[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,7.886056647693163,493.2477752320001,5,3,4.802500000000004,True
422,CHEMBL505037,13.0,nM,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.886056647693163,464.0047564280001,7,3,5.753200000000002,True
423,CHEMBL4474459,13.0,nM,NS(=O)(=O)c1ccc(Nc2ncn(C(=O)c3c(F)cccc3F)n2)cc1,7.886056647693163,379.05506665200005,7,2,1.6358000000000004,True
424,CHEMBL1673047,13.0,nM,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,7.886056647693163,410.116109436,7,2,2.2255000000000003,True
425,CHEMBL3959866,13.87,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(Cl)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.857923538926715,449.16185268800007,5,3,4.430400000000003,True
426,CHEMBL482778,14.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,7.853871964321762,439.17904404000006,8,3,3.588020000000001,True
427,CHEMBL3600873,14.0,nM,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,7.853871964321762,461.097618432,6,2,5.709300000000003,True
428,CHEMBL3928949,14.0,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.853871964321762,483.18820966800007,5,3,4.795800000000003,True
429,CHEMBL3353362,14.0,nM,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCCCC4)cc3)n[nH]c2c1,7.853871964321762,474.24196158000007,3,2,6.096600000000006,True
430,CHEMBL5278077,14.0,nM,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,7.853871964321762,323.11823828800004,5,3,3.2018000000000013,True
431,CHEMBL3685263,14.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(O)c(F)c2)c1,7.853871964321762,445.15501772,6,4,3.998800000000001,True
432,CHEMBL472193,14.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.853871964321762,464.07008576000015,7,3,5.465200000000001,True
433,CHEMBL3945870,14.2,nM,Cc1c[nH]c2cccc(-c3nc(C(N)=O)c(-c4ccc(N5CCNC(C)(C)C5)cc4)o3)c12,7.847711655616943,429.21647510400004,5,3,4.085420000000003,True
434,CHEMBL3322582,14.3,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4cccn(C)c4=O)ccc32)c(C)c1C(=O)O,7.844663962534938,432.1433697399999,5,4,2.773440000000001,True
435,CHEMBL2163390,14.6,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCOCC5)C4)cc3)nn3cccc23)n[nH]1,7.835647144215563,561.2270568519999,10,3,2.77482,True
437,CHEMBL3329652,14.9,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,7.826813731587726,402.132805056,4,4,3.477900000000001,True
438,CHEMBL496569,15.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,7.823908740944319,402.18042394400004,5,3,3.0375000000000005,True
439,CHEMBL3685238,15.0,nM,CNc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.823908740944319,426.180423944,6,4,3.634800000000001,True
440,CHEMBL4228587,15.0,nM,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,7.823908740944319,438.1950284520001,8,3,3.113120000000001,True
441,CHEMBL2071199,15.0,nM,Cn1cc(Nc2ncc([N+](=O)[O-])c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.823908740944319,370.15018643600007,9,3,0.9497999999999996,True
442,CHEMBL3986609,15.0,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.823908740944319,462.09979067599994,5,4,3.610000000000001,True
443,CHEMBL3329660,15.0,nM,O=C(NC(=O)c1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,7.823908740944319,474.070652648,3,4,5.141500000000002,True
444,CHEMBL3680604,15.0,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4ccc(C(F)(F)F)cn4)c3)ncnc12,7.823908740944319,438.1415938240001,6,3,4.498200000000002,True
445,CHEMBL1822637,15.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.823908740944319,550.247457948,10,4,3.844420000000002,True
446,CHEMBL3680589,15.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C(F)(F)C(F)(F)F)c1,7.823908740944319,453.122415852,5,3,4.037900000000001,True
448,CHEMBL3353348,15.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN(C)C)cc4)n[nH]c3c1)C(=O)N2,7.823908740944319,464.2212261360001,4,2,5.180900000000005,True
450,CHEMBL2071277,15.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C[C@H]4CCCN4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.823908740944319,428.18398510000003,8,4,1.9099999999999993,True
451,CHEMBL4785614,15.08,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5ccc(F)cc5)c4)ncnc3c2)cn1,7.821598658466245,453.1713364800001,6,3,5.557000000000003,True
452,CHEMBL3956504,15.21,nM,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.817870785947002,415.20082504000004,5,3,3.777000000000002,True
453,CHEMBL410840,16.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NCC(F)(F)F)cccc4c3)c2cc1OC,7.795880017344075,456.129691748,5,1,5.489600000000004,True
454,CHEMBL3909068,16.0,nM,C=CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,7.795880017344075,547.2001734080001,8,1,2.9054200000000012,True
455,CHEMBL3747305,16.0,nM,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)cc1OC,7.795880017344075,401.161852688,6,3,3.7070000000000016,True
456,CHEMBL2011935,16.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC(O)C4)c(Br)cnc3[nH]2)cc1,7.795880017344075,473.1062517280001,6,4,3.0851000000000006,True
457,CHEMBL3685218,16.0,nM,CC(N)c1cccc(NC(=O)c2ccoc2CN2CCOCC2)c1,7.795880017344075,329.173941596,5,2,2.383800000000001,True
458,CHEMBL3685264,16.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4OCCO)c3)ncnc12,7.795880017344075,457.175004216,7,4,2.9642000000000017,True
459,CHEMBL3639794,16.0,nM,COc1ccc2nc(Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)sc2c1,7.795880017344075,456.13684488,8,3,4.702700000000003,True
460,CHEMBL3680521,16.0,nM,NC(=O)c1cccc2c(N[C@H](CN3CCCC3)c3ccccc3)ncnc12,7.795880017344075,361.19026035600007,5,2,2.9777000000000013,True
461,CHEMBL1822647,16.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.795880017344075,536.2318078840001,10,4,3.454320000000002,True
462,CHEMBL1967116,16.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1,7.795880017344075,454.1575803240001,6,3,5.898420000000004,True
463,CHEMBL1095817,16.0,nM,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(F)(F)F)cc2-c2ccnc3[nH]ccc23)cc1,7.795880017344075,476.1572438880001,4,3,6.299700000000004,True
464,CHEMBL3393471,16.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]c(C(=O)O)c1N2,7.795880017344075,446.104876056,6,4,4.8979000000000035,True
465,CHEMBL2071209,16.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3C(N)=O)n2)cn1,7.795880017344075,377.12119272800004,7,3,2.8149999999999995,True
466,CHEMBL3329681,16.4,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)N3CCOCC3)c2C)c(F)c1,7.785156151952302,589.233661964,6,4,4.025240000000003,True
467,CHEMBL3329680,16.8,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)N3CCOCC3)c2C)c(F)c1,7.774690718274137,561.202361836,6,4,3.706240000000003,True
469,CHEMBL572878,17.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,7.769551078621726,464.2106785160001,8,3,3.5032200000000016,True
470,CHEMBL215152,17.0,nM,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,7.769551078621726,507.2394160400001,8,4,3.499900000000001,True
471,CHEMBL4279747,17.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccn(C)n3)cc2c1C(N)=O,7.769551078621726,450.114395184,7,4,2.4092,True
474,CHEMBL3680584,17.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(N5CCCCC5=O)cc4)c3)ncnc12,7.769551078621726,494.206638692,6,3,4.110000000000003,True
475,CHEMBL3087780,17.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCC[C@@H](CNS(C)(=O)=O)C3)c(Cl)cnc2[nH]1,7.769551078621726,437.140071688,7,2,2.0858200000000005,True
476,CHEMBL2063467,17.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccsc4)cc3)c12,7.769551078621726,393.10079372,7,4,3.269300000000001,True
477,CHEMBL5177053,17.0,nM,CC(C)n1cc(Nc2ncc3ccc(=O)n(C(C)C)c3n2)cn1,7.769551078621726,312.16985926,7,1,2.8934000000000015,True
478,CHEMBL4522901,17.3,nM,Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)no1,7.761953896871205,482.23159100800007,8,3,4.496220000000004,True
479,CHEMBL3685317,18.0,nM,CC(C)n1cc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)cn1,7.744727494896693,379.21205842000006,7,3,2.3370000000000006,True
480,CHEMBL2023227,18.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccccc5F)cc4)csc23)cn1,7.744727494896693,458.13250844800007,6,3,5.7291000000000025,True
481,CHEMBL482779,18.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCNCC3)n2)cc1,7.744727494896693,438.1950284520001,8,4,3.1610200000000006,True
482,CHEMBL429743,18.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,7.744727494896693,484.118984832,5,1,7.103200000000005,True
483,CHEMBL1801109,18.0,nM,CS(=O)(=O)N1CCC(c2cc(Nc3nccn4c(-c5cn[nH]c5)cnc34)sn2)CC1,7.744727494896693,444.11506388000004,9,2,2.458500000000001,True
484,CHEMBL2029902,18.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4ccn(C5CCCC5)c4n3)cn2C)CC1,7.744727494896693,407.24335854800006,7,1,3.0161000000000016,True
485,CHEMBL3685202,18.0,nM,COCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.744727494896693,471.1906542800001,7,3,3.6183000000000014,True
486,CHEMBL512184,18.0,nM,O=C(Nc1cccc(F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.744727494896693,414.07327932000004,7,3,4.5855000000000015,True
487,CHEMBL2063441,18.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccccc4)c3)c12,7.744727494896693,401.148789468,5,4,3.9840000000000018,True
488,CHEMBL3680497,18.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(NCCO)c4)c3)ncnc12,7.744727494896693,457.18623759600007,8,5,2.3923000000000005,True
489,CHEMBL214849,18.0,nM,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,7.744727494896693,569.256208976,9,4,4.037700000000002,True
490,CHEMBL2063455,18.0,nM,Nc1n[nH]c2cccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(F)c4)c3)c12,7.744727494896693,418.155352068,4,5,3.858200000000002,True
491,CHEMBL2012397,18.0,nM,Cn1cc(Nc2ncc3cnn(C4C5CC6CC(C5)CC4C6)c3n2)cc1C(N)=O,7.744727494896693,391.21205842,7,2,3.0045,True
492,CHEMBL3329661,18.4,nM,Cc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,7.735182176990463,386.137890436,3,4,3.7777200000000013,True
493,CHEMBL3329679,18.4,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)N3CCN(C)CC3)c2C)c(F)c1,7.735182176990463,602.26529644,6,4,3.9404400000000033,True
494,CHEMBL486877,19.0,nM,O=C(Nc1ncc(CCNc2ncnc3ccsc23)s1)Nc1cccc2cc[nH]c12,7.721246399047171,435.0936001640001,7,4,4.927700000000002,True
495,CHEMBL2012309,19.0,nM,Cn1cc(Nc2ncc3cnn(C4CCC5(CC5)C4)c3n2)cc1C(N)=O,7.721246399047171,351.180758292,7,2,2.5124999999999997,True
496,CHEMBL482967,19.0,nM,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,7.721246399047171,368.14193026,8,2,3.070920000000001,True
497,CHEMBL2071270,19.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(CCO)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.721246399047171,389.13670055999995,8,4,1.1503,True
498,CHEMBL605003,19.0,nM,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,7.721246399047171,371.13036253200005,3,2,2.6365000000000007,True
499,CHEMBL3393465,19.0,nM,NC(=O)c1[nH]nc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,7.721246399047171,446.116109436,7,4,3.6936000000000018,True
500,CHEMBL4554938,19.4,nM,CN1C(=O)c2sccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,7.712198270069773,416.07253037199996,8,2,2.287,True
502,CHEMBL3954570,19.62,nM,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.70730099695607,443.23212516800004,5,3,4.3938400000000035,True
504,CHEMBL484609,20.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,7.698970004336019,452.2106785160001,8,3,3.5032200000000016,True
505,CHEMBL3680523,20.0,nM,COCCNc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,7.698970004336019,471.20188766000007,8,4,3.046400000000001,True
506,CHEMBL3685216,20.0,nM,COc1ccc(C(=O)Nc2ccc3c(c2)CN(c2ncnc4c(C(N)=O)cccc24)CC3)cc1,7.698970004336019,453.180089596,6,2,3.5523000000000016,True
